package_id,function_id,is_conflict
2337,49705,0
2337,49706,0
2337,49707,0
2339,49708,0
2341,49709,0
2341,49710,0
2341,49711,0
2341,49712,0
2341,49713,0
2341,49714,0
2341,49715,0
2341,49716,0
2341,49717,1
2341,49718,0
2341,49719,0
2341,49720,0
2341,49721,0
2341,49722,0
2341,49723,0
2341,49724,0
2344,49725,0
2344,49726,0
2344,49727,0
2344,49728,0
2344,49729,0
2344,49730,0
2344,49731,0
2344,49732,0
2344,49733,0
2344,49734,0
2344,49735,0
2344,49736,0
2340,49737,0
2340,49738,0
2340,49739,0
2342,49740,0
2342,49741,0
2342,49742,0
2342,49743,0
2342,49744,0
2342,49745,0
2343,49746,0
2343,49747,0
2343,49748,0
2343,49749,0
2343,49750,0
2345,49751,0
2345,49752,0
2345,49753,0
2345,49754,0
2348,49755,0
2348,49756,0
2348,49757,0
2348,49758,0
2348,49759,0
2348,49760,0
2348,49761,0
2348,49762,0
2348,49763,0
2348,49764,0
2348,49765,0
2348,49766,0
2348,49767,0
2346,49768,0
2346,49769,0
2346,49770,0
2346,49771,1
2346,49772,0
2346,49773,0
2346,49774,0
2346,49775,0
2346,49776,0
2346,49777,0
2346,49778,0
2346,49779,0
2346,49780,1
2346,49781,0
2346,49782,1
2346,49783,0
2346,49784,0
2346,49785,0
2346,49786,0
2346,49787,0
2346,49788,0
2346,49789,0
2346,49790,0
2346,49791,0
2346,49792,0
2346,49793,0
2346,49794,0
2346,49795,0
2346,49796,0
2346,49797,0
2346,49798,0
2346,49799,0
2346,49800,0
2346,49801,0
2346,49802,0
2346,49803,0
2346,49804,0
2346,49805,0
2346,49806,0
2346,49807,0
2346,49808,0
2346,49809,0
2346,49810,0
2346,49811,0
2346,49812,0
2346,49813,0
2346,49814,0
2346,49815,0
2346,49816,0
2346,49817,0
2346,49818,0
2346,49819,0
2346,49820,0
2346,49821,0
2346,49822,0
2346,49823,0
2346,49824,0
2346,49825,0
2346,49826,0
2346,49827,0
2346,49828,0
2346,49829,0
2346,49830,0
2346,49831,0
2346,49832,0
2346,49833,0
2346,49834,1
2346,49835,0
2346,22596,1
2346,49836,0
2346,49837,0
2346,49838,0
2346,49839,0
2346,49840,0
2346,49841,0
2346,49842,0
2346,49843,0
2346,49844,0
2346,49845,0
2346,49846,0
2346,49847,0
2346,49848,0
2346,49849,0
2346,49850,0
2346,49851,0
2346,49852,0
2346,49853,0
2346,49854,0
2346,49855,0
2346,49856,0
2346,49857,0
2346,49858,0
2346,49859,0
2346,49860,0
2346,49861,0
2346,49862,0
2346,49863,0
2346,49864,0
2346,49865,0
2346,49866,0
2346,49867,0
2346,49868,0
2346,49869,0
2346,49870,0
2346,49871,0
2346,49872,0
2346,49873,0
2346,49874,0
2346,49875,0
2346,49876,0
2346,49877,0
2346,49878,0
2346,49879,0
2346,49880,0
2346,49881,0
2349,17943,1
2349,23663,1
2349,49882,1
2351,49883,0
2351,49884,0
2351,49885,0
2351,49886,0
2351,49887,0
2351,49888,0
2351,49889,0
2351,29908,0
2351,49890,0
2351,49891,0
2351,49892,0
2351,49893,0
2351,49894,0
2351,49895,0
2351,49896,0
2351,15271,1
2351,49897,0
2351,49898,0
2351,49899,0
2351,49900,0
2351,49901,0
2351,49902,0
2351,49903,0
2351,49904,0
2351,49905,0
2351,49906,0
2351,49907,0
2351,49908,0
2351,49909,0
2351,49910,0
2351,49911,0
2351,49912,0
2351,49913,0
2352,49914,0
2352,49915,0
2352,21776,1
2352,49916,0
2352,49917,0
2352,49918,0
2352,49919,1
2352,49920,0
2352,49921,0
2352,49922,0
2352,49923,0
2347,49924,0
2354,49925,0
2357,49926,0
2357,49927,0
2357,49928,0
2357,49929,0
2357,49930,0
2357,49931,0
2357,49932,0
2357,49933,0
2357,49934,0
2357,49935,0
2357,29908,0
2357,49936,0
2357,15271,1
2357,49937,0
2357,49938,0
2357,49939,0
2357,49940,0
2357,49941,0
2357,49942,0
2357,49943,0
2357,49944,1
2357,49945,0
2357,49946,0
2357,49947,0
2357,49948,0
2357,49949,0
2357,49950,0
2357,49951,0
2357,49952,0
2357,49953,0
2357,49954,1
2357,49955,0
2357,13860,1
2357,49956,0
2360,49957,0
2360,49958,0
2360,49959,0
2360,22142,1
2355,49960,0
2355,49961,0
2355,49962,0
2355,49963,0
2355,49964,0
2355,49965,0
2355,49966,0
2355,49967,0
2355,49968,0
2355,49969,1
2355,49970,0
2355,49971,0
2355,49972,0
2355,49973,0
2355,49974,0
2355,49975,0
2355,49976,0
2355,49977,0
2355,49978,0
2355,49979,0
2355,26757,1
2355,49980,0
2355,49981,0
2355,49982,0
2355,49983,0
2363,49984,0
2363,49985,0
2363,49986,0
2363,49987,0
2363,49988,0
2363,49989,0
2363,49990,0
2363,49991,0
2363,49992,0
2363,49993,0
2363,49994,0
2363,49995,0
2363,49996,0
2363,49997,0
2363,49998,1
2363,49999,0
2363,50000,0
2363,50001,0
2363,50002,1
2363,50003,0
2363,50004,0
2363,50005,0
2363,50006,0
2363,50007,0
2363,50008,0
2363,50009,0
2363,50010,0
2363,50011,0
2363,50012,0
2363,50013,0
2363,50014,0
2363,50015,0
2363,50016,0
2363,50017,0
2363,50018,0
2363,50019,0
2363,50020,0
2363,50021,0
2363,50022,0
2363,50023,0
2363,50024,0
2363,50025,0
2363,50026,0
2363,50027,0
2363,50028,0
2363,50029,0
2363,19468,0
2363,50030,0
2363,50031,0
2363,28320,1
2366,50032,0
2369,50033,0
2369,50034,0
2369,50035,1
2369,15444,1
2369,15449,1
2369,50036,0
2369,50037,0
2369,50038,0
2369,50039,0
2369,50040,0
2369,50041,0
2369,50042,0
2369,50043,0
2369,50044,0
2369,50045,0
2369,50046,0
2369,50047,0
2369,50048,0
2369,50049,0
2369,50050,0
2369,50051,0
2369,50052,0
2369,50053,0
2369,50054,0
2369,50055,0
2369,50056,0
2369,50057,0
2369,50058,0
2369,50059,0
2369,50060,0
2369,50061,1
2369,50062,0
2369,50063,0
2369,50064,0
2369,50065,0
2369,50066,0
2369,50067,0
2369,50068,0
2369,50069,0
2369,50070,0
2369,50071,0
2369,50072,0
2369,50073,0
2369,50074,0
2369,50075,0
2369,50076,0
2369,50077,0
2369,50078,0
2369,50079,0
2369,50080,0
2369,50081,0
2369,50082,0
2369,50083,0
2369,50084,0
2369,50085,0
2369,50086,0
2369,50087,0
2369,50088,0
2369,50089,0
2369,50090,0
2369,50091,0
2369,50092,0
2369,50093,0
2369,50094,0
2369,50095,0
2369,50096,0
2369,50097,0
2369,50098,0
2369,50099,0
2369,50100,0
2369,50101,0
2369,50102,0
2369,50103,0
2369,50104,0
2369,50105,0
2369,50106,0
2369,50107,0
2369,50108,0
2369,50109,0
2369,50110,0
2369,50111,0
2369,50112,0
2369,50113,0
2350,50114,0
2350,50115,0
2350,33139,1
2350,50116,0
2350,50117,0
2350,50118,0
2350,50119,0
2350,50120,0
2350,50121,0
2350,50122,0
2353,50123,0
2353,50124,0
2358,50125,0
2358,38022,1
2358,50126,0
2372,50127,0
2372,50128,0
2372,50129,0
2372,50130,0
2372,50131,0
2372,50132,0
2372,50133,0
2372,50134,1
2361,50135,0
2361,50136,0
2361,50137,0
2361,8610,1
2364,50138,0
2364,50139,0
2364,50140,0
2364,50141,0
2364,50142,0
2367,50143,0
2367,50144,0
2356,50145,1
2356,50146,0
2356,50147,0
2356,50148,0
2356,50149,0
2356,50150,0
2356,50151,0
2356,50152,0
2356,50153,0
2356,50154,0
2356,50155,0
2356,50156,0
2356,50157,1
2356,50158,0
2356,50159,0
2356,50160,0
2356,49980,0
2375,50161,0
2375,50162,0
2375,50163,0
2375,50164,1
2375,50165,0
2375,50166,0
2375,50167,0
2375,50168,0
2375,50169,0
2375,50170,0
2375,50171,0
2375,50172,0
2375,50173,0
2375,50174,0
2375,50175,1
2375,50176,1
2375,50177,0
2375,50178,0
2375,50179,0
2375,50180,0
2375,50181,0
2375,50182,0
2375,50183,0
2375,50184,0
2375,50185,0
2378,50186,0
2378,50187,0
2378,50188,0
2378,50189,0
2378,50190,0
2378,50191,0
2378,50192,0
2378,50193,0
2378,50194,1
2378,50195,0
2378,50196,0
2378,50197,0
2378,50198,0
2378,50199,0
2378,50200,0
2378,50201,0
2378,50202,0
2378,50203,0
2378,50204,0
2378,50205,0
2378,50206,0
2378,50207,0
2378,50208,0
2378,50209,0
2378,50210,0
2378,50211,0
2378,17748,1
2378,50212,0
2378,50213,0
2378,50214,0
2378,50215,0
2378,50216,0
2378,50217,0
2378,50218,0
2378,50219,0
2378,50220,0
2378,50221,0
2378,50222,0
2378,50223,0
2378,50224,0
2378,50225,0
2378,50226,0
2378,50227,0
2378,50228,0
2378,50229,0
2378,50230,0
2359,50231,0
2359,50232,0
2359,50233,0
2359,50234,0
2359,50235,0
2359,50236,0
2359,50237,0
2359,54,0
2370,50238,0
2370,50239,0
2370,50240,0
2370,50241,0
2370,50242,0
2370,50243,0
2370,50244,0
2370,50245,0
2370,50246,0
2370,50247,0
2370,50248,0
2370,35759,1
2370,50249,0
2370,50250,0
2370,50251,0
2370,50252,0
2370,50253,0
2370,53,0
2370,54,0
2370,50254,0
2370,55,0
2370,50255,0
2381,50256,0
2381,50257,0
2381,50258,0
2381,50259,0
2381,50260,0
2381,50261,0
2381,50262,0
2381,50263,1
2381,50264,0
2381,50265,0
2381,50266,0
2381,50267,0
2381,50268,0
2381,50269,0
2381,50270,0
2381,50271,0
2381,50272,0
2381,50273,0
2381,50274,1
2381,50275,0
2381,50276,0
2381,50277,0
2381,50278,0
2381,50279,0
2381,50280,0
2381,50281,0
2381,50282,0
2381,50283,0
2381,50284,0
2381,46172,1
2381,50285,0
2381,50286,0
2381,50287,0
2381,50288,0
2381,50289,0
2381,50290,0
2381,50291,0
2381,50292,0
2384,50293,0
2384,50294,0
2384,50295,0
2384,50296,0
2384,50297,0
2387,50298,0
2373,50299,0
2373,50300,0
2373,50301,0
2373,50302,0
2373,50303,0
2362,50304,0
2362,50305,0
2362,50306,0
2362,50307,0
2362,50308,0
2362,8610,1
2390,50309,0
2390,50310,0
2390,50311,0
2390,50312,0
2390,50313,0
2390,50314,0
2390,50315,0
2390,50316,0
2390,50317,0
2390,50318,0
2390,50319,0
2390,50320,1
2390,50321,0
2390,50322,0
2390,50323,0
2390,50324,0
2390,50325,0
2390,50326,0
2390,50327,0
2390,50328,0
2390,50329,0
2390,50330,0
2390,50331,0
2390,50332,0
2390,50333,0
2390,50334,0
2390,50335,0
2390,50336,0
2390,50337,0
2390,50338,0
2390,50339,0
2390,50340,0
2390,50341,0
2390,50342,0
2390,50343,0
2390,50344,0
2390,50345,0
2390,50346,0
2390,50347,0
2390,50348,0
2390,50349,0
2390,50350,0
2390,50351,0
2365,50352,0
2365,50353,0
2365,50354,0
2365,50355,0
2365,50356,0
2365,50357,0
2365,50358,0
2365,50359,0
2365,50360,0
2365,50361,0
2365,50362,0
2365,50363,0
2365,50364,0
2365,50365,0
2365,50366,0
2376,50367,0
2376,50368,0
2376,50369,0
2376,50370,0
2376,50371,0
2376,53,0
2376,3384,0
2376,50372,0
2376,50373,0
2376,55,0
2379,50374,0
2379,50375,0
2379,50376,0
2379,50377,0
2379,50378,0
2379,50379,0
2379,50380,0
2379,50381,0
2379,50382,0
2379,50383,0
2393,50384,0
2393,50385,0
2393,50386,0
2393,50387,0
2393,50388,0
2393,50389,0
2393,50390,0
2393,50391,0
2393,50392,0
2393,50393,0
2393,50394,0
2393,50395,0
2393,50396,0
2393,50397,0
2393,50398,0
2393,50399,0
2393,50400,0
2393,50401,0
2393,50402,0
2393,50403,0
2393,50404,0
2393,50405,0
2393,50406,0
2393,50407,0
2393,50408,0
2393,50409,0
2393,50410,0
2393,50411,0
2393,50412,0
2393,50413,1
2393,28259,1
2382,50414,0
2382,50415,1
2382,50416,0
2382,50417,0
2382,50418,0
2382,50419,0
2382,50420,0
2382,50421,0
2382,50422,0
2382,50423,0
2382,50424,0
2382,50425,0
2382,50426,0
2385,50427,1
2385,50428,0
2385,50429,0
2385,50430,0
2385,50431,0
2385,50432,0
2385,50433,0
2385,50434,0
2385,50435,0
2385,50436,0
2385,50437,0
2385,50438,0
2385,50439,0
2385,50440,0
2385,50441,0
2385,50442,0
2385,50443,0
2385,50444,0
2396,50445,0
2396,50446,0
2396,50447,0
2396,50448,0
2396,50449,0
2396,50450,0
2396,50451,0
2396,50452,0
2396,50453,0
2368,50454,0
2368,50455,0
2368,50456,0
2368,50457,0
2368,50458,0
2368,991,1
2388,50459,0
2388,50460,1
2388,50461,0
2388,50462,0
2388,5403,1
2388,50463,0
2388,50464,0
2388,50465,1
2388,50466,0
2388,819,1
2388,50467,1
2388,26849,1
2388,50468,1
2388,50469,0
2388,50470,0
2388,50471,0
2388,50472,0
2388,50473,0
2388,6090,1
2388,50474,1
2388,50475,0
2388,50476,0
2388,4371,1
2388,50477,0
2388,50478,0
2388,50479,0
2388,50480,1
2388,50481,1
2388,30751,1
2388,21471,1
2388,50482,0
2388,7672,1
2388,50483,0
2388,41006,1
2388,44452,1
2388,50484,0
2388,50485,0
2388,50486,0
2388,50487,0
2388,50488,0
2388,50489,0
2388,50490,0
2399,50491,0
2399,50492,0
2399,50493,0
2399,50494,0
2399,50495,0
2399,50496,0
2399,50497,0
2399,50498,0
2399,50499,0
2399,50500,0
2399,50501,0
2399,50502,0
2399,50503,0
2399,50504,0
2371,50505,0
2371,50506,0
2374,50507,0
2374,50508,0
2377,50509,0
2377,50510,0
2391,50511,0
2391,50512,0
2391,50513,0
2394,34854,1
2394,50514,0
2394,50515,0
2394,50516,0
2394,50517,0
2394,50518,0
2394,34938,1
2394,50519,0
2394,34970,1
2380,50520,0
2380,50521,0
2380,50522,0
2380,50523,0
2380,50524,0
2380,50525,0
2397,50526,0
2397,50527,0
2397,50528,1
2397,50529,0
2397,50530,0
2397,50531,0
2397,50532,0
2397,50533,1
2383,50534,0
2383,50535,0
2383,50536,0
2383,50537,0
2383,50538,0
2383,50539,0
2383,50540,0
2383,50541,0
2383,50542,0
2383,50543,0
2383,50544,0
2383,50545,0
2383,50546,0
2383,50547,0
2383,50548,0
2383,50549,0
2383,50550,0
2383,50551,0
2383,50552,0
2383,50553,0
2383,50554,0
2383,50555,0
2383,50556,0
2383,50557,0
2383,50558,0
2383,50559,0
2383,50560,0
2383,50561,0
2383,50562,0
2383,50563,0
2383,50564,0
2383,50565,0
2383,50566,0
2383,50567,0
2383,50568,0
2383,50569,0
2383,50570,0
2383,50571,0
2383,50572,0
2383,50573,0
2383,50574,0
2383,50575,0
2383,50576,0
2383,50577,0
2383,50578,0
2383,50579,0
2383,50580,0
2383,50581,0
2383,50582,0
2383,50583,0
2383,50584,0
2383,50585,0
2383,50586,0
2383,50587,0
2383,50588,0
2383,50589,0
2383,50590,0
2383,50591,0
2383,50592,0
2383,50593,0
2383,50594,0
2386,50595,0
2386,50596,0
2386,50597,0
2386,50598,0
2402,50599,0
2402,50600,0
2402,50601,0
2402,50602,0
2402,50603,0
2402,50604,0
2405,38926,1
2405,50605,0
2405,50606,0
2405,50607,0
2405,50608,0
2405,50609,0
2405,50610,1
2405,50611,0
2405,50612,0
2405,50613,0
2405,50614,0
2405,50615,0
2405,50616,0
2405,50617,0
2405,50618,0
2405,50619,0
2405,50620,0
2405,50621,0
2405,50622,1
2405,50623,0
2405,50624,0
2405,50625,0
2405,50626,0
2405,50627,0
2405,50628,0
2405,50629,0
2405,50630,0
2405,50631,0
2405,50632,0
2405,50633,0
2405,50634,1
2405,50635,0
2405,50636,0
2405,21762,1
2405,50637,0
2405,50638,0
2405,50639,0
2405,50640,0
2405,50641,0
2405,50642,0
2405,50643,0
2405,50644,0
2405,50645,0
2405,50646,1
2405,50647,1
2405,50648,1
2405,50649,1
2405,50650,1
2405,50651,1
2405,50652,1
2405,50653,1
2405,50654,1
2405,24373,1
2405,50655,1
2405,50656,1
2405,50657,1
2405,50658,0
2405,50659,0
2405,50660,0
2405,50661,0
2405,50662,0
2405,50663,0
2405,50664,0
2405,50665,0
2405,50666,0
2405,50667,0
2405,50668,0
2405,50669,0
2405,50670,0
2405,50671,0
2405,50672,0
2405,50673,0
2405,50674,0
2405,50675,1
2405,50676,1
2405,50677,1
2405,50678,1
2405,50679,1
2405,50680,1
2405,50681,1
2405,50682,0
2405,50683,0
2405,50684,1
2405,50685,1
2405,3818,1
2405,50686,1
2405,50687,0
2405,50688,1
2405,50427,1
2405,50689,1
2405,50690,0
2405,50691,1
2405,50692,1
2405,50693,1
2405,50694,1
2405,50695,1
2405,50696,0
2405,50697,1
2405,2528,1
2405,6252,1
2405,50698,0
2405,50699,0
2405,50700,0
2405,50701,0
2405,50702,1
2405,26059,1
2405,325,1
2405,29151,0
2405,50703,1
2405,50704,1
2405,50705,0
2405,50706,0
2405,39774,1
2405,50707,0
2405,50708,1
2405,50709,0
2405,50710,0
2405,50711,0
2405,50712,0
2405,30320,0
2405,30321,0
2405,50713,0
2400,16001,0
2400,50714,0
2400,50715,0
2400,50716,0
2400,50717,0
2400,50718,0
2400,50719,0
2400,50720,0
2400,50721,0
2400,50722,0
2400,50723,0
2400,50724,0
2400,50725,0
2400,50726,0
2400,50727,0
2400,50728,0
2400,50729,0
2400,50730,0
2400,50731,0
2400,50732,0
2400,50733,0
2400,34954,1
2403,21152,1
2403,50734,0
2403,50735,0
2403,50736,0
2403,50737,0
2403,50738,0
2403,50739,0
2403,50740,0
2403,50741,0
2403,50742,0
2403,50743,0
2389,50744,0
2389,50745,1
2389,50746,0
2392,50747,0
2392,50748,0
2392,50749,0
2392,50750,1
2411,50751,0
2411,50752,0
2411,50753,0
2411,50754,0
2411,50755,0
2406,50756,0
2406,50757,0
2414,677,0
2414,45649,0
2414,50758,0
2414,10570,0
2414,41141,0
2414,13838,1
2414,50759,1
2414,50760,0
2414,50761,0
2414,50762,0
2414,50763,0
2414,50764,0
2414,50765,0
2414,50766,0
2414,50767,0
2414,50768,0
2414,50769,0
2414,50770,0
2414,50771,0
2414,50772,0
2414,50773,0
2414,50774,0
2414,50775,0
2414,50776,0
2414,50777,0
2414,50778,0
2414,50779,0
2414,50780,0
2414,50781,0
2414,50782,0
2414,50783,0
2414,50784,0
2414,50785,0
2414,50786,0
2414,50787,0
2414,50788,0
2414,50789,0
2414,50790,0
2414,50791,0
2414,50792,0
2414,50793,0
2414,50794,0
2414,50795,0
2414,50796,0
2414,50797,0
2414,50798,0
2414,50799,0
2414,50800,0
2414,50801,0
2414,50802,0
2414,50803,0
2414,50804,0
2414,50805,0
2414,50806,0
2414,50807,0
2414,50808,0
2414,50809,0
2414,50810,0
2414,50811,0
2414,50812,0
2414,50813,0
2414,50814,0
2414,50815,0
2414,50816,0
2414,50817,0
2414,50818,0
2414,50819,0
2414,50820,0
2414,50821,0
2414,50822,0
2414,50823,0
2414,50824,0
2414,50825,0
2414,50826,0
2414,50827,0
2414,50828,0
2414,50829,0
2414,50830,0
2414,50831,0
2414,50832,0
2414,50833,0
2414,50834,0
2414,50835,0
2414,50836,0
2414,50837,0
2414,50838,0
2414,50839,0
2414,50840,0
2414,50841,0
2414,50842,0
2414,50843,0
2414,50844,0
2414,50845,0
2414,50846,0
2414,50847,0
2414,50848,0
2414,50849,0
2414,50850,0
2414,50851,0
2414,50852,0
2414,50853,0
2414,50854,0
2414,50855,0
2414,50856,0
2414,50857,0
2414,50858,0
2414,50859,0
2414,50860,0
2414,50861,0
2414,50862,0
2414,50863,0
2414,50864,0
2414,50865,0
2414,50866,0
2414,50867,0
2414,50868,0
2414,50869,0
2414,50870,0
2414,50871,0
2414,50872,0
2414,50873,0
2414,50874,0
2414,50875,0
2414,50876,0
2414,50877,0
2414,50878,0
2414,50879,0
2414,50880,0
2414,50881,0
2414,50882,0
2414,50883,0
2414,50884,0
2414,50885,0
2414,50886,0
2414,50887,0
2414,50888,0
2414,50889,0
2414,50890,0
2414,50891,0
2414,50892,0
2414,50893,0
2414,50894,0
2414,50895,0
2414,50896,0
2414,50897,0
2414,50898,0
2414,50899,0
2414,50900,0
2414,50901,0
2414,50902,0
2414,50903,0
2414,50904,0
2414,50905,0
2414,50906,0
2414,50907,0
2414,50908,0
2414,50909,0
2414,50910,0
2414,50911,0
2414,50912,0
2414,50913,0
2414,50914,0
2414,50915,0
2414,50916,0
2414,50917,0
2414,50918,0
2414,50919,0
2414,50920,0
2414,50921,0
2414,50922,0
2414,50923,0
2414,50924,0
2414,50925,0
2414,50926,0
2414,50927,0
2414,50928,0
2414,50929,0
2414,9487,0
2414,22769,1
2414,50930,0
2414,4821,0
2414,890,0
2414,39095,0
2414,4849,0
2414,9039,0
2414,9040,0
2414,9635,0
2414,21808,0
2414,22780,1
2414,21812,0
2414,6808,1
2414,4625,0
2414,9041,0
2414,18350,1
2414,54,0
2414,55,0
2414,15063,0
2414,4871,0
2414,9504,0
2414,18360,0
2414,22804,1
2414,22806,1
2409,50931,0
2409,50932,0
2409,50933,0
2409,50934,0
2409,50935,0
2409,50936,0
2409,50937,0
2409,50938,0
2409,17332,1
2409,50939,0
2409,50940,0
2409,50941,0
2409,50942,0
2409,50943,0
2409,50944,0
2409,50945,0
2409,50946,0
2409,40472,0
2409,50947,0
2409,50948,0
2409,50949,0
2409,50950,0
2409,50951,0
2409,50952,0
2409,50953,0
2409,50954,0
2409,50955,0
2409,50956,0
2409,50957,0
2409,50958,0
2409,50959,0
2409,50960,0
2409,50961,0
2409,50962,0
2409,50963,0
2409,50964,0
2409,50965,0
2409,50966,0
2409,50967,0
2409,50968,0
2409,50969,0
2409,50970,0
2409,50971,0
2409,50972,0
2409,50973,0
2409,50974,0
2409,50975,0
2409,50976,0
2409,50977,0
2409,50978,0
2409,50979,0
2409,50980,0
2409,50981,0
2409,50982,0
2409,50983,0
2409,50984,0
2409,50985,0
2409,50986,0
2409,50987,0
2409,50988,0
2409,50989,0
2409,50990,0
2409,50991,0
2409,50992,0
2409,50993,0
2409,50994,0
2409,50995,0
2409,50996,0
2409,50997,0
2409,50998,0
2409,50999,0
2409,51000,0
2409,51001,0
2409,51002,0
2409,51003,0
2409,51004,0
2409,51005,0
2409,51006,0
2409,51007,0
2409,51008,0
2409,51009,1
2409,51010,0
2409,51011,0
2409,51012,0
2409,51013,0
2409,51014,0
2409,51015,0
2409,51016,0
2409,51017,0
2417,51018,0
2417,51019,1
2417,51020,0
2417,51021,0
2417,51022,0
2417,51023,0
2417,51024,0
2417,51025,0
2417,51026,0
2417,51027,0
2417,51028,0
2417,51029,0
2417,51030,0
2417,51031,0
2417,51032,0
2417,51033,0
2417,51034,1
2417,51035,0
2412,51036,0
2420,51037,0
2420,51038,0
2415,51039,0
2415,51040,0
2415,51041,0
2415,51042,0
2415,51043,0
2415,51044,0
2415,51045,0
2415,51046,0
2395,51047,0
2395,51048,0
2395,51049,0
2418,6514,1
2418,51050,0
2418,51051,0
2421,51052,0
2421,51053,0
2421,51054,0
2421,51055,0
2421,51056,0
2421,51057,0
2421,51058,0
2421,51059,0
2421,51060,1
2421,51061,0
2421,51062,0
2421,51063,0
2421,51064,1
2421,51065,0
2421,51066,0
2421,51067,1
2421,51068,0
2421,51069,0
2421,51070,0
2421,51071,0
2421,51072,0
2421,51073,0
2421,51074,0
2421,51075,0
2421,51076,0
2421,51077,0
2421,51078,0
2421,47484,1
2421,8155,1
2421,51079,0
2421,51080,0
2421,51081,0
2421,51082,0
2421,51083,0
2421,51084,0
2421,51085,0
2421,51086,0
2421,51087,0
2421,51088,0
2423,51089,0
2423,51090,0
2423,51091,0
2423,51092,0
2423,51093,0
2423,51094,0
2423,51095,0
2423,51096,0
2423,31427,1
2423,51097,0
2423,51098,0
2423,51099,1
2423,51100,0
2423,51101,0
2423,51102,0
2423,51103,0
2423,51104,0
2398,23161,1
2398,72,0
2398,51105,0
2398,51106,0
2398,51107,0
2398,3147,1
2398,51108,0
2398,51109,0
2398,51110,0
2398,51111,0
2398,51112,0
2398,21217,1
2398,51113,0
2398,21776,1
2398,51114,0
2398,51115,0
2398,51116,0
2398,51117,0
2398,51118,0
2398,21783,0
2398,27296,1
2398,51119,0
2398,22454,1
2398,51120,0
2398,51121,0
2398,51122,0
2398,28518,1
2398,25927,1
2398,11714,1
2398,11142,1
2398,51123,0
2398,48685,0
2398,51124,0
2398,34017,1
2401,51125,1
2404,38926,1
2404,51126,0
2404,51127,0
2404,51128,0
2404,51129,0
2404,51130,0
2404,50608,0
2404,51131,0
2404,50609,0
2404,51132,0
2404,50610,1
2404,51133,0
2404,50611,0
2404,51134,0
2404,50612,0
2404,51135,0
2404,50613,0
2404,51136,0
2404,51137,0
2404,51138,0
2404,51139,0
2404,51140,0
2404,51141,0
2404,51142,0
2404,50618,0
2404,51143,0
2404,50619,0
2404,51144,0
2404,50620,0
2404,51145,0
2404,50621,0
2404,51146,0
2404,50622,1
2404,51147,0
2404,50623,0
2404,51148,0
2404,50624,0
2404,51149,0
2404,50625,0
2404,51150,0
2404,50629,0
2404,51151,0
2404,51152,0
2404,50632,0
2404,50633,0
2404,50634,1
2404,51153,0
2404,50635,0
2404,51154,0
2404,51155,0
2404,21762,1
2404,50637,0
2404,50638,0
2404,50639,0
2404,51156,0
2404,51157,0
2404,51158,0
2404,50640,0
2404,50641,0
2404,50642,0
2404,50643,0
2404,50644,0
2404,50645,0
2404,50646,1
2404,50647,1
2404,50648,1
2404,50649,1
2404,50650,1
2404,50651,1
2404,50652,1
2404,50653,1
2404,51159,0
2404,50654,1
2404,24373,1
2404,50655,1
2404,50656,1
2404,50657,1
2404,50660,0
2404,50661,0
2404,50665,0
2404,50666,0
2404,50667,0
2404,50669,0
2404,50670,0
2404,51160,0
2404,50671,0
2404,50672,0
2404,50673,0
2404,51161,0
2404,51162,0
2404,50674,0
2404,50675,1
2404,50676,1
2404,50677,1
2404,50678,1
2404,50679,1
2404,50680,1
2404,50681,1
2404,50682,0
2404,50684,1
2404,50685,1
2404,3818,1
2404,50686,1
2404,50688,1
2404,51163,0
2404,50427,1
2404,50689,1
2404,50691,1
2404,50692,1
2404,50693,1
2404,50694,1
2404,51164,0
2404,51165,0
2404,51166,0
2404,50695,1
2404,51167,0
2404,50697,1
2404,1318,1
2404,1319,0
2404,2528,1
2404,50698,0
2404,50701,0
2404,51168,0
2404,50702,1
2404,54,0
2404,325,1
2404,29151,0
2404,50703,1
2404,50704,1
2404,51169,0
2404,50705,0
2404,50706,0
2404,39774,1
2404,50707,0
2404,51170,0
2404,50709,0
2404,51171,0
2404,50710,0
2404,50712,0
2404,2562,0
2404,30320,0
2404,30321,0
2424,51172,0
2424,51173,0
2424,51174,0
2424,51175,0
2424,51176,0
2424,51177,0
2424,51178,0
2424,51179,0
2424,51180,0
2424,51181,0
2424,51182,0
2424,24539,1
2424,51183,0
2424,51184,0
2424,51185,0
2424,51186,0
2424,51187,0
2424,51188,0
2424,51189,0
2427,51190,0
2427,51191,0
2427,27694,0
2427,51192,0
2427,51193,0
2427,805,1
2427,51194,0
2427,51195,0
2427,3159,1
2427,51196,0
2427,51197,0
2427,51198,0
2427,51177,0
2427,45672,0
2427,51199,0
2427,51200,0
2427,890,0
2427,6808,1
2427,4625,0
2427,51201,0
2427,51202,0
2427,51203,0
2427,51204,0
2427,53,0
2427,51205,0
2427,51206,1
2427,51207,0
2427,54,0
2427,51208,1
2427,51209,0
2427,51210,1
2427,51211,0
2427,51212,0
2427,51213,0
2427,51214,0
2430,51215,0
2433,51216,0
2433,35347,1
2433,22759,1
2433,1593,1
2433,21762,1
2433,6751,0
2433,5003,1
2433,51217,0
2433,41434,1
2433,51218,0
2433,43137,1
2433,51219,0
2433,4797,1
2433,51220,1
2433,51221,0
2433,21845,1
2433,21846,0
2426,51222,0
2426,51223,0
2426,51224,0
2426,51225,0
2426,51226,0
